"VIN","_id","host","ip","apiKey","userId","idReporte","requestParameters","requestUrl","responseCode","responseCodeStatus","requestTime","responseTime","labels","idRespuesta","idConsulta","responseBody","carfaxUsaData","alertas","firewallUsa"
"1FTZX1726XNB90299","672a34e07384826621095cf3","10.240.2.38:80","201.116.128.213:25081,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTZX1726XNB90299","200","ok","5/11/2024 09:08:16","5/11/2024 09:08:17",,"672a34e17384826621095cf4","672a34e07384826621095cf3","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""F-150 WORK"",""anioModelo"":""1999"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:08:16-06:00"",""tiempoRespuesta"":""2024-11-05T09:08:17-06:00""}","{""vin"":""1FTZX1726XNB90299"",""timestamp"":""2024-11-05T09:08:16.000"",""components"":{""potentialFraudFile"":{""year"":1999,""make"":""FORD"",""model"":""F-150 WORK"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"2C4RC1BG4DR511706","672a34bc124bd56498eadcd1","10.240.2.38:80","201.116.128.213:25080,10.240.6.201, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2C4RC1BG4DR511706","200","ok","5/11/2024 09:07:40","5/11/2024 09:07:42",,"672a34be124bd56498eadcd2","672a34bc124bd56498eadcd1","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHRYSLER"",""modelo"":""TOWN AND COUNTRY TOURING"",""anioModelo"":""2013"",""fabricante"":""FCA CANADA INC."",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T09:07:40-06:00"",""tiempoRespuesta"":""2024-11-05T09:07:42-06:00""}","{""vin"":""2C4RC1BG4DR511706"",""timestamp"":""2024-11-05T09:07:40.000"",""components"":{""potentialFraudFile"":{""year"":2013,""make"":""CHRYSLER"",""model"":""TOWN AND COUNTRY TOURING"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"WVWFV71K66W089700","672a349a69994fdacd6fe472","10.240.2.38:80","201.116.128.213:25079,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/WVWFV71K66W089700","200","ok","5/11/2024 09:07:06","5/11/2024 09:07:07",,"672a349b69994fdacd6fe473","672a349a69994fdacd6fe472","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""VOLKSWAGEN"",""modelo"":""GTI"",""anioModelo"":""2006"",""fabricante"":""VOLKSWAGEN AG"",""paisOrigen"":""ALEMANIA"",""tiempoConsulta"":""2024-11-05T09:07:06-06:00"",""tiempoRespuesta"":""2024-11-05T09:07:07-06:00""}","{""vin"":""WVWFV71K66W089700"",""timestamp"":""2024-11-05T09:07:06.000"",""components"":{""potentialFraudFile"":{""year"":2006,""make"":""VOLKSWAGEN"",""model"":""GTI"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FTYR14U31TA50631","672a34827384826621095cf1","10.240.2.38:80","201.116.128.213:25078,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTYR14U31TA50631","200","ok","5/11/2024 09:06:42","5/11/2024 09:06:44",,"672a34847384826621095cf2","672a34827384826621095cf1","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""RANGER EDGE"",""anioModelo"":""2001"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:06:42-06:00"",""tiempoRespuesta"":""2024-11-05T09:06:44-06:00""}","{""vin"":""1FTYR14U31TA50631"",""timestamp"":""2024-11-05T09:06:43.000"",""components"":{""potentialFraudFile"":{""year"":2001,""make"":""FORD"",""model"":""RANGER EDGE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1HGCG6574YA151027","672a341f124bd56498eadccf","10.240.2.38:80","201.116.128.213:25077,10.240.5.208, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1HGCG6574YA151027","200","ok","5/11/2024 09:05:03","5/11/2024 09:05:04",,"672a3420124bd56498eadcd0","672a341f124bd56498eadccf","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HONDA"",""modelo"":""ACCORD EX"",""anioModelo"":""2000"",""fabricante"":""AMERICAN HONDA MOTOR CO., INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:05:03-06:00"",""tiempoRespuesta"":""2024-11-05T09:05:04-06:00""}","{""vin"":""1HGCG6574YA151027"",""timestamp"":""2024-11-05T09:05:03.000"",""components"":{""potentialFraudFile"":{""year"":2000,""make"":""HONDA"",""model"":""ACCORD EX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1HGCG6574YA151027","672a341d69994fdacd6fe470","10.240.2.38:80","201.116.128.213:25076,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1HGCG6574YA151027","200","ok","5/11/2024 09:05:01","5/11/2024 09:05:03",,"672a341f69994fdacd6fe471","672a341d69994fdacd6fe470","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HONDA"",""modelo"":""ACCORD EX"",""anioModelo"":""2000"",""fabricante"":""AMERICAN HONDA MOTOR CO., INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:05:01-06:00"",""tiempoRespuesta"":""2024-11-05T09:05:03-06:00""}","{""vin"":""1HGCG6574YA151027"",""timestamp"":""2024-11-05T09:05:02.000"",""components"":{""potentialFraudFile"":{""year"":2000,""make"":""HONDA"",""model"":""ACCORD EX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"5GRGN23U03H103093","672a34117384826621095cef","10.240.2.38:80","201.116.128.213:25075,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/5GRGN23U03H103093","200","ok","5/11/2024 09:04:49","5/11/2024 09:04:50",,"672a34127384826621095cf0","672a34117384826621095cef","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HUMMER"",""modelo"":""H2"",""anioModelo"":""2003"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:04:49-06:00"",""tiempoRespuesta"":""2024-11-05T09:04:50-06:00""}","{""vin"":""5GRGN23U03H103093"",""timestamp"":""2024-11-05T09:04:49.000"",""components"":{""potentialFraudFile"":{""year"":2003,""make"":""HUMMER"",""model"":""H2"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"5GRGN23003H103093","672a33f7124bd56498eadccd","10.240.2.38:80","201.116.128.213:25074,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/5GRGN23003H103093","200","ok","5/11/2024 09:04:23","5/11/2024 09:04:23",,"672a33f7124bd56498eadcce","672a33f7124bd56498eadccd","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 5GRGN23003H103093 NO es correcto.""}],""marca"":""HUMMER"",""modelo"":""H2"",""anioModelo"":""2003"",""robo"":false,""roboFecha"":null,""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:04:23-06:00"",""tiempoRespuesta"":""2024-11-05T09:04:23-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""5GRGN23003H103093"",""timestamp"":""2024-11-05T09:04:23.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""5GRGN23U03H103093"",""description"":""2003 HUMMER/H2/6.0L V8    F""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 5GRGN23003H103093 NO es correcto.""}]","0"
"1GTEK19T13E238692","672a33c469994fdacd6fe46e","10.240.2.38:80","201.116.128.213:25073,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTEK19T13E238692","200","ok","5/11/2024 09:03:32","5/11/2024 09:03:32",,"672a33c469994fdacd6fe46f","672a33c469994fdacd6fe46e","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""SIERRA 1500"",""anioModelo"":""2003"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:03:32-06:00"",""tiempoRespuesta"":""2024-11-05T09:03:32-06:00""}","{""vin"":""1GTEK19T13E238692"",""timestamp"":""2024-11-05T09:03:32.000"",""components"":{""potentialFraudFile"":{""year"":2003,""make"":""GMC"",""model"":""SIERRA 1500"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"3VW2K7AJ9BM332647","672a33b5124bd56498eadccb","10.240.2.38:80","201.116.128.213:25072,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3VW2K7AJ9BM332647","200","ok","5/11/2024 09:03:17","5/11/2024 09:03:18",,"672a33b6124bd56498eadccc","672a33b5124bd56498eadccb","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""VOLKSWAGEN"",""modelo"":""JETTA"",""anioModelo"":""2011"",""fabricante"":""VOLKSWAGEN DE MEXICO SA DE CV"",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T09:03:17-06:00"",""tiempoRespuesta"":""2024-11-05T09:03:18-06:00""}","{""vin"":""3VW2K7AJ9BM332647"",""timestamp"":""2024-11-05T09:03:17.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""VOLKSWAGEN"",""model"":""JETTA"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1GTP6DE12J1101557","672a337c69994fdacd6fe46c","10.240.2.38:80","201.116.128.213:25071,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTP6DE12J1101557","200","ok","5/11/2024 09:02:20","5/11/2024 09:02:20",,"672a337c69994fdacd6fe46d","672a337c69994fdacd6fe46c","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""CANYON SLT"",""anioModelo"":""2018"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:02:20-06:00"",""tiempoRespuesta"":""2024-11-05T09:02:20-06:00""}","{""vin"":""1GTP6DE12J1101557"",""timestamp"":""2024-11-05T09:02:20.000"",""components"":{""potentialFraudFile"":{""year"":2018,""make"":""GMC"",""model"":""CANYON SLT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FTYR14U31TA50631","672a336269994fdacd6fe46a","10.240.2.38:80","201.116.128.213:25070,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTYR14U31TA50631","200","ok","5/11/2024 09:01:54","5/11/2024 09:01:55",,"672a336369994fdacd6fe46b","672a336269994fdacd6fe46a","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""RANGER EDGE"",""anioModelo"":""2001"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T09:01:54-06:00"",""tiempoRespuesta"":""2024-11-05T09:01:55-06:00""}","{""vin"":""1FTYR14U31TA50631"",""timestamp"":""2024-11-05T09:01:54.000"",""components"":{""potentialFraudFile"":{""year"":2001,""make"":""FORD"",""model"":""RANGER EDGE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"JTLKT324050214886","672a3343124bd56498eadcc9","10.240.2.38:80","201.116.128.213:25069,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/JTLKT324050214886","200","ok","5/11/2024 09:01:23","5/11/2024 09:01:23",,"672a3343124bd56498eadcca","672a3343124bd56498eadcc9","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""SCION"",""modelo"":""XB"",""anioModelo"":""2005"",""fabricante"":""TOYOTA MOTOR CORPORATION"",""paisOrigen"":""JAPÓN"",""tiempoConsulta"":""2024-11-05T09:01:23-06:00"",""tiempoRespuesta"":""2024-11-05T09:01:23-06:00""}","{""vin"":""JTLKT324050214886"",""timestamp"":""2024-11-05T09:01:23.000"",""components"":{""potentialFraudFile"":{""year"":2005,""make"":""SCION"",""model"":""XB"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a3331124bd56498eadcc7","10.240.2.38:80","201.116.128.213:25068,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 09:01:05","5/11/2024 09:01:05",,"672a3331124bd56498eadcc8","672a3331124bd56498eadcc7","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T09:01:05-06:00"",""tiempoRespuesta"":""2024-11-05T09:01:05-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T09:01:05.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"3VW2K7AJ9BM332647","672a32ec7384826621095ced","10.240.2.38:80","201.116.128.213:25067,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3VW2K7AJ9BM332647","200","ok","5/11/2024 08:59:56","5/11/2024 08:59:57",,"672a32ed7384826621095cee","672a32ec7384826621095ced","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""VOLKSWAGEN"",""modelo"":""JETTA"",""anioModelo"":""2011"",""fabricante"":""VOLKSWAGEN DE MEXICO SA DE CV"",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T08:59:56-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:57-06:00""}","{""vin"":""3VW2K7AJ9BM332647"",""timestamp"":""2024-11-05T08:59:56.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""VOLKSWAGEN"",""model"":""JETTA"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FMEU6DE0AUA43374","672a32e37384826621095ceb","10.240.2.38:80","201.116.128.213:25066,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FMEU6DE0AUA43374","200","ok","5/11/2024 08:59:47","5/11/2024 08:59:48",,"672a32e47384826621095cec","672a32e37384826621095ceb","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""EXPLORER XLT"",""anioModelo"":""2010"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T08:59:47-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:48-06:00""}","{""vin"":""1FMEU6DE0AUA43374"",""timestamp"":""2024-11-05T08:59:47.000"",""components"":{""potentialFraudFile"":{""year"":2010,""make"":""FORD"",""model"":""EXPLORER XLT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32e27384826621095ce9","10.240.2.38:80","201.116.128.213:25066,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:46","5/11/2024 08:59:46",,"672a32e27384826621095cea","672a32e27384826621095ce9","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:46-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:46-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:46.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32e169994fdacd6fe468","10.240.2.38:80","201.116.128.213:25066,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:45","5/11/2024 08:59:45",,"672a32e169994fdacd6fe469","672a32e169994fdacd6fe468","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:45-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:45-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:45.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32e169994fdacd6fe466","10.240.2.38:80","201.116.128.213:25066,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:45","5/11/2024 08:59:45",,"672a32e169994fdacd6fe467","672a32e169994fdacd6fe466","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:45-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:45-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:45.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32e0124bd56498eadcc5","10.240.2.38:80","201.116.128.213:25066,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:44","5/11/2024 08:59:45",,"672a32e1124bd56498eadcc6","672a32e0124bd56498eadcc5","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:44-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:45-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:45.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32df69994fdacd6fe464","10.240.2.38:80","201.116.128.213:25066,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:43","5/11/2024 08:59:43",,"672a32df69994fdacd6fe465","672a32df69994fdacd6fe464","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:43-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:43-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:43.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32df124bd56498eadcc3","10.240.2.38:80","201.116.128.213:25066,10.240.9.134, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:43","5/11/2024 08:59:44",,"672a32e0124bd56498eadcc4","672a32df124bd56498eadcc3","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:43-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:44-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:44.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32de7384826621095ce7","10.240.2.38:80","201.116.128.213:25066,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:42","5/11/2024 08:59:42",,"672a32de7384826621095ce8","672a32de7384826621095ce7","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:42-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:42-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:42.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32dd69994fdacd6fe462","10.240.2.38:80","201.116.128.213:25066,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:41","5/11/2024 08:59:41",,"672a32dd69994fdacd6fe463","672a32dd69994fdacd6fe462","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:41-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:41-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:41.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"KNADE243296547488","672a32dc7384826621095ce5","10.240.2.38:80","201.116.128.213:25066,10.240.5.233, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KNADE243296547488","200","ok","5/11/2024 08:59:40","5/11/2024 08:59:40",,"672a32dc7384826621095ce6","672a32dc7384826621095ce5","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""KIA"",""modelo"":""RIO5 LX"",""anioModelo"":""2009"",""fabricante"":""KIA CORPORATION"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T08:59:40-06:00"",""tiempoRespuesta"":""2024-11-05T08:59:40-06:00""}","{""vin"":""KNADE243296547488"",""timestamp"":""2024-11-05T08:59:40.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""KIA"",""model"":""RIO5 LX"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
